comment_id,original_text,text,platform,date_collected,collector,has_emoji,label
2400,,"May ma lam on im cai mieng thui lai gium toi may ma lo chuyen nha may ma di chua chac da tot hon nha nguoi ta ha con te hon, toc nay thay dep roi do con dung vay do nhan 10 diem",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2419,,Nổi quá cũng chết đó nghe em,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1441,,mặt nhìn thẳng thì xinh mà góc nghiêng móm,Facebook,03/12/2025,Nga,,Xúc phạm
4695,,"Sau lớp mặt nạ
thì đây là mặt thật 🤣",Tiktok,2/12/2025,Nhung,,Không xúc phạm
5508,,Ôi dễ thương thế☺,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5164,,Đẹp quá luôn .. mê ❤️,Tiktok,3/12/2025,Nhung,,Không xúc phạm
6270,,Ôi thần tượng của lòng tui. Thời gian tàn phá con người nhanh quá. Xem lại Geogre of Jungle cười muốn xỉu và các tập kinh điển The Mummy,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
3403,,nữ chính này có mắt đẹp🎉🎉❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
4289,,sao t thấy giống quá zậy,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5128,,Đẹp quá cj oi🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
6226,,nhỏ đó lùn tịt vậy tr,Facebook, 27/10/2025,Phúc,,Xúc phạm
4934,,Đẹp lắm,Tiktok,2/12/2025,Nhung,,Không xúc phạm
7200,,"Em rất đẹp.... nhìn em rất hợp để đóng phim cổ trang như Hoàng Hậu, Quý Phi...Rất hãnh diện vì em đã đại diện cho VN.!",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3882,,Nam 9 mập lên chút sẽ đẹp,YOUTUBE,L3,Ngọc,,Không xúc phạm
1910,,Mắ oi chỉ hài :))) gái này đẹp quá duyên nx haizz mê quá roài💨,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1895,,"Nhìn bé này có xinh như khuôn mặt ko thiện cảm lắm
",Facebook,13/12/2025,Nga,,Không xúc phạm
5420,,À chắc một phần bài này có ý nghĩa với t 😌,Tiktok,13/12/2005,Nhung,,Không xúc phạm
7315,,"Bà ng Mỹ lên ngôi làm ảnh hưởng tới Hương Giang 2018 luôn... Được cái thi tài năng giỏi, còn lại thì...?chẳng bù cho Nhật Hà, tiếc thật...Em ấy xinh như 1 thiên thần vậy, k tin nổi là người chuyển giới luôn ấy.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
7157,,Mặt rất đẹp nhưng body không đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3544,,cái động chứa gái này mua bán người công khai vậy sao ?,YOUTUBE,L3,Ngọc,,Không xúc phạm
2561,,"Khi nào thì bán mỳ Teru vậy,mình muốn mua mỳ + gia vị kiều như mỳ ăn liền chứ không nấu và bỏ Hải sản vào,cộng mỳ dai không bở là ngon.",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4258,,bố mẹ đâu thấy cảnh này🤦🏿‍♀,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2745,,"ôg đeo kính ăn như be đe
 e",YOUTUBE,L2,Ngọc,,Không xúc phạm
7194,,cho dù các bạn có chuyển tới đâu đi nửa thì thuỷ chung căn tính của các bạn vẫn là nam hoặc nữ.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
7316,,"Mỗi năm cho 1 nước đăng quang là tốt rồi, bình đẳng giới sẽ được tuyên truyền ngày càng rộng rãi, năm sau đến ai đây? Miss Phillipin nhìn xinh thật, Miss việt Nam cũng đẹp, chúc mừng Nhật Hà đoạt giải Video giới thiệu.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
5276,,bạch nguyệt quang năm nào😭,Tiktok,13/12/2005,Nhung,,Không xúc phạm
783,,Đẹp khủng khiếp luôn trời,Facebook,26/10/2025,Nga,,Không xúc phạm
6776,,Thư Kỳ chính là Julia Roberts của Châu Á,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5427,,xinh thế 🙂🙂,Tiktok,13/12/2005,Nhung,,Không xúc phạm
761,,Như con ma,Facebook,26/10/2025,Nga,,Xúc phạm
6591,,Dv TQ thích nhất vẻ đẹp PBB,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5468,,Quá ư là xinh đẹp rồi 💐,Tiktok,13/12/2005,Nhung,,Không xúc phạm
7342,,Kỳ Duyên nhìn ngây thơ và trong sáng nhất...,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
6094,,Béo mà ăn lắm thế em,VnExpress, 27/10/2025,Phúc,,Xúc phạm
2309,,Ngon quá chừng . Nhìn vui đấy ❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
1574,,Yến Nhi nhìn tưởng Trần Đức Bo 🙄 Quế Anh đẹp quá,Facebook,11/12/2025,Nga,,Không xúc phạm
1204,,"váy ôm body lộ hết mỡ ở bụng đó, b nên chọn trang phục phù hợp với dáng người hơn",Facebook,03/12/2025,Nga,,Không xúc phạm
5408,,Hay quá,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6198,,Thực sự cô ấy đúng là tiên giáng Trần chết mê cô ấy ,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
7202,,"Đẹp lắm tường san, mình cũng tường mà không phải tường san mà là tường vi ka ka",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1463,,đẹp quá tiếc là cằm chẻ,Facebook,03/12/2025,Nga,,Xúc phạm
3529,,Con trai dẻo hơn con gái là có thật😅😅😅😂,YOUTUBE,L3,Ngọc,,Không xúc phạm
6649,,"Giảm cân ce gặp mình, 3-4 ngày giảm mấy kg liền. buồn (",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6848,,Đẹp thật!đáng yêu quá???,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6572,,"Mình thích diễn xuất của tuyên huyên, dù mập hay ốm, tuyên huyên vẫn là thần tượng mình yêu mến nhất. Mình mong chị Tuyên Huyên ko nản lòng và càng nỗ lực hơn nữa.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3162,,Tao ghim mày nha thằng cuối mày dơ cái đó là tao nóng máu rồi đó,YOUTUBE,L3,Ngọc,,Không xúc phạm
2576,,Tui thích coi baby dễ thương ghê,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4390,,ôi các a ơi e mỏi mồm quá😵,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6208,,Giảm 50kg t vẫn thấy cô này béo,VnExpress, 27/10/2025,Phúc,,Xúc phạm
2441,,Khoe đi đừng khóc nghe,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2162,,Để dc ko nuôi dc thì để làm gì đúng là của nợ,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2434,,"Nhân ơi em phải đăng ký cục an toàn thực phẩm và khai thuế đầy đủ em nhé ,chậm mà chắc nhen em chúc em may mắn và thành công.",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5416,,Đẹp thế,Tiktok,13/12/2005,Nhung,,Không xúc phạm
340,,Cái đẹp nó lạ,Facebook,10/20/2025 8:47:53,Nga,,Không xúc phạm
6783,,Đẹp,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5136,,đẹp lắm hen ơi. đẹp mà giỏi nữa 🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
6543,,Chỉ cần em thấy hạnh phúc là được.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
275,,Ẹp a,Facebook,10/20/2025 8:05:48,Nga,,Không xúc phạm
7074,,Em đi thi mà em tuyên bố ăn mặc kín đáo. Rồi chị xem style suốt mùa thi em ăn mặc kín cổng cao tường chị thấy em giống nhân viên công sở hơn là hoa hậu,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1772,,"có hông vẫn đẹp đây hõm hôm
",Facebook,13/12/2025,Nga,,Xúc phạm
6851,,phải chăng thứ thay đổi duy nhất chỉ là tuổi tác?!,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5519,,trộm vía thủ khoa,Tiktok,13/12/2005,Nhung,,Không xúc phạm
1141,,Chị làm clip này không sợ mấy người như em xấu hổ à =]] hóp quá tr hóp,Facebook,03/12/2025,Nga,,Không xúc phạm
4790,,heo cũng biết nhảy à,Tiktok,2/12/2025,Nhung,,Mỉa mai
238,,Tóc hơi gàu nhé Thoại,Facebook,10/20/2025 0:59:37,Nga,,Không xúc phạm
7058,,"P.Anh rất nhạt nhòa từ make up, ăn mặc đến trình diễn trong suốt cả cuộc thi nên out cũng ko bất ngờ lắm",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1433,,Nhìn giống tổng tài =)))),Facebook,03/12/2025,Nga,,Không xúc phạm
126,,Khả năng là 1 ng 1 bàn,Facebook,10/19/2025 23:09:21,Nga,,Không xúc phạm
1525,,Mộc chổ nào? Son phấn tùm lum kìa,Facebook,11/12/2025,Nga,,Mỉa mai
2831,,"Chuẩn luôn, như lột xác lun chị iu 😂❤❤❤",YOUTUBE,L2,Ngọc,,Không xúc phạm
145,,Nghị lực phi thường của chiếc võng,Facebook,10/19/2025 23:32:40,Nga,,Mỉa mai
3454,,Tui chân dài thật nhưng nó đách trắng và thon 🥲,YOUTUBE,L3,Ngọc,,Không xúc phạm
5078,,Xinh🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
2993,,bà 1 xinh vll:<,YOUTUBE,L3,Ngọc,,Không xúc phạm
3973,,Trang điểm cho ông nam chính như ma cương thi vậy á,YOUTUBE,L3,Ngọc,,Xúc phạm
1389,,mê cái vẻ đẹp của bả😘,Facebook,03/12/2025,Nga,,Không xúc phạm
743,,Ông địa,Facebook,26/10/2025,Nga,,Mỉa mai
6673,,"Rất đẹp và kín đáo. mong bạn cứ giữ phong cách như vậy, không cầ hở hang khoe hàng mà lại đẹp.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3488,,Vãi nhìn mặt là đã thấy dâm dê rồi 😂😂😂❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
2983,,Trai dep kia chi em 😍😍🥰😍🥰😍🥰🥴🥴🥴,YOUTUBE,L3,Ngọc,,Không xúc phạm
2613,,Vẫn mai k thích nhin khuon mat kiểu gian xảo sao y..,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4929,,T k kì thị đâu mà t thấy cứ ngông nghênh kiểu cố thế nào ý. Trông ghê ý. T chặn lâu rồi luôn đấy,Tiktok,2/12/2025,Nhung,,Không xúc phạm
7186,,"Dáng đẹp. Nhưng gương mặt vẫn còn xíu nam tính. Hương Giang của ta vẫn ""chuẩn nữ"" hơn",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6865,,"Tôi mê các nhân vật cô í đóng lắm, tính cách giản dị và mạnh mẽ. Mãi iu️",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
2510,,Co muốn mua một chai sữa tắm nha nhan,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2202,,Ban nay gioi thât❤❤,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5255,,Nụ cười gây thương nhớ,Tiktok,13/12/2005,Nhung,,Không xúc phạm
254,,Tập để có dáng chuẩn mệt thí mẹ ra mà con mụ spa kêu dáng ngta ko cân bằng dễ đau lưng,Facebook,10/20/2025 7:56:32,Nga,,Không xúc phạm
162,,Quá đẹp trai,Facebook,10/19/2025 23:49:15,Nga,,Không xúc phạm
5312,,tắm cúi điện ảnh lun,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4632,,lần đầu ko rung động với trai 6 múi,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2525,,Gia đình nhà nhan,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4244,,mê bà này quá ròi😘😘,Tiktok,19/10/2025,Nhung,,Không xúc phạm
1852,,Để tập dc body này khó lắm đó mấy bà 🥲 body mơ ước của tuiiii,Facebook,13/12/2025,Nga,,Không xúc phạm
3872,,Nam9 lườm trợn lé cả mắt,YOUTUBE,L3,Ngọc,,Xúc phạm
3010,,Làm một vị vua nhìn mặt ông vua này không có phúc hậu không có đạo đức thương dân huynh đệ kết nghĩa thể sống chết mà đi giết hại cả nhà người ta,YOUTUBE,L3,Ngọc,,Không xúc phạm
6127,,hai mẹ con vui vẻ quá,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
3406,,giống quỹ thiệt chứ bô😂,YOUTUBE,L3,Ngọc,,Xúc phạm
2994,,Toàn trai xinh gái đẹp❤❤❤,YOUTUBE,L3,Ngọc,,Không xúc phạm
2458,,Bây giờ còn khuyến mãi nữa ko cháu,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
894,,Ngọc trinh đẹp toàn diện,Facebook,26/10/2025,Nga,,Không xúc phạm
3661,,Thái Leng skinny ngọt nước quá 😋,YOUTUBE,L3,Ngọc,,Không xúc phạm
2196,,"Bối rất dễ thương,rất tc, nhân đúng là một người mẹ tốt,trụ cột ra đình👍",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
4455,,đủ chx,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6791,,Gầy quá,VnExpress, 14/12/2025,Phúc,,Xúc phạm
188,,Có nét điện ảnh nè,Facebook,10/20/2025 0:01:29,Nga,,Không xúc phạm
2531,,Cho cái sữa đc k chị,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
2159,,Cô muốn mua 5 set bên con có giảm giá thêm k con,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3020,,Phim hay diễn viên đẹp nên xem,YOUTUBE,L3,Ngọc,,Không xúc phạm
2892,,C xinh quá. Càng ngày càng lên hương. Rất yêu những năng lượng tích cực c lan toả❤❤❤❤,YOUTUBE,L2,Ngọc,,Không xúc phạm
4906,,như bầu 5 tháng...,Tiktok,2/12/2025,Nhung,,Mỉa mai
6886,,Tin buồn nhất năm,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6306,,ĐẲNG CẤP PHỤ NỮ HOÀNG GIA ĐẠT ĐẾN ĐỘ TINH TẾ VÀ TỒN TẠI VƯỢT THỜI GIAN.,VnExpress, 13/12/2025,Phúc,,Không xúc phạm
5695,,Có lẽ em là HH bị ném đá nhièu nhất khi đăng quang nhưng em hãy học cách chứng minh giá trị bản thân như các đàn chị là HH Kỳ Duyên hay Thuỳ Dung chẳng hạn,VnExpress,19/10/2025,Phúc,,Không xúc phạm
4848,,đang ăn cơm lướt chúng bỏ luôn bữa ăn tắt máy suy nghĩ,Tiktok,2/12/2025,Nhung,,Không xúc phạm
5289,,thua mỗi lowg.,Tiktok,13/12/2005,Nhung,,Không xúc phạm
6684,,"Giảm cân bằng hoa quả thì phải kiêng hoa quả có đường, chứ giảm cân mà cứ xoài, sầu riêng, nho...thì vẫn tăng cân vù vù. Nên ăn có loại quả nhạt có nhiều nước thì mới giảm cân được",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
6397,,Ủng hộ cách giải quyết mạnh tay của tổ chức.,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1661,,Thắt eooo đẹp quá trời,Facebook,13/12/2025,Nga,,Không xúc phạm
7393,,Thua thi lai do thua. Sao vn vua minh hay tai voi bi qua ha,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
2107,,Mê bà quá trời lun. Tóc dài hen. Đẹp á,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
502,,slimfit là cái gì ta? Toàn thấy skinnyfat ko à 🤣,Facebook,10/20/2025 13:46:47,Nga,,Không xúc phạm
6924,,"Hình Photoshop nhìn cân đối, xem video nhận ra cô ấy eo thon nhưng lưng dài và chân ngắn. Gương mặt không cười sẽ đẹp hơn vì nụ cười kèm theo nét hằn sâu.",VnExpress, 14/12/2025,Phúc,,Mỉa mai
4407,,Quý không cần bù,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5127,,🥰 yêu quá,Tiktok,3/12/2025,Nhung,,Không xúc phạm
5019,,"nhìn chả giống ai, trước con gái xinh hơn",Tiktok,3/12/2025,Nhung,,Không xúc phạm
5516,,"Em là bức tranh hoàn hảo: nhan sắc ngọt ngào, tâm hồn hiền lành, trí tuệ sáng ngời.",Tiktok,13/12/2005,Nhung,,Không xúc phạm
3502,,Nhìn mặt giống bị tâm thần quá,YOUTUBE,L3,Ngọc,,Không xúc phạm
364,,Miễn là con gái là đc,Facebook,10/20/2025 8:56:52,Nga,,Không xúc phạm
1937,,"Bé ơi yên tâm, chị k xinh và không giỏi như bé nên mãi 36 tuổi mình mới có bồ haha . Bé chắc sắp rồi đó.",YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5484,,Trời tối mà sao chói vậy,Tiktok,13/12/2005,Nhung,,Không xúc phạm
4495,,suỵttt,Tiktok,19/10/2025,Nhung,,Không xúc phạm
2648,,Con nhóc lày bình địa. Xóm tui kg ai dòm nó,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
7327,,Ngày ngày Hoa hậu.Hoa hậu nhiều hơn người phàm.,VnExpress, 19/12/2025,Phúc,,Không xúc phạm
6868,,"Tuyên Huyên đóng vai quần chúng rất nhỏ cuối phim Đường Bá Hổ điểm Thu Hương mới thấy A Tinh giỏi cỡ nào. Sau này xem Cỗ máy thời gian đóng cùng CTL đúng là trai tài gái sắc. Nhưng phải nói thật Tuyên Huyên mặt vuông chữ điền đẹp, phúc hậu ko hợp với phim cổ trang, chị đóng vẫn thiêu thiếu hồn với thần.",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
5129,,Xuất sắc quá Hen ơi 🥰🥰,Tiktok,3/12/2025,Nhung,,Không xúc phạm
5705,,Nhìn có đơ đơ cứng như ma nơ canh ấy. Nguyên bản đã không đạt yêu cầu lại còn trát cả cân make up. Xấu quá! Hay tại mình yêu vẻ đẹp tự nhiên quá hay sao?,VnExpress,19/10/2025,Phúc,,Xúc phạm
6377,,"Đẹp xuất sắc, bị mê bộ vòng Tiên đeo á",VnExpress, 14/12/2025,Phúc,,Không xúc phạm
1819,,"Ả ta bước đi gần 1 tiếng đồng hồ trong màn hình đt t rồi và chưa có sự dừng lại , vậy mà ad nói clip chưa đến 10s 🙄🥲",Facebook,13/12/2025,Nga,,Không xúc phạm
2194,,Con gái Nhan de thuong và ngoan thầy mến qua đi thoi,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3369,,Nói thật cái đầu tui thấy giống mấy tiểu mỹ thụ quá tại nhìn dáng người ốm quá😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
4544,,Để t quỳ xuống nụ con cưng ảnh:,Tiktok,19/10/2025,Nhung,,Không xúc phạm
5230,,Tui lại thích làn da và gương mặt mộc mạc lúc trc của hen hơn do gu thôi nhỉ,Tiktok,3/12/2025,Nhung,,Không xúc phạm
2873,,quả mắt đểu thật 😂,YOUTUBE,L2,Ngọc,,Không xúc phạm
5627,,xinh qá,Tiktok,13/12/2005,Nhung,,Không xúc phạm
2467,,Đê dô điên thoai lơn môt chuc nho pua không thây,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
5362,,Xinh thí,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5566,,chị cưới em hong chị oi😍,Tiktok,13/12/2005,Nhung,,Không xúc phạm
5925,,xinh mà ko thuộc về ai thì cung chỉ thế thôi. đêm về ôm gối 😅😅😅,Tiktok,19/10/2025,Phúc,,Không xúc phạm
3504,,Nhìn mặt con này vô cảm,YOUTUBE,L3,Ngọc,,Không xúc phạm
4392,,quý không cần bù 🤡,Tiktok,19/10/2025,Nhung,,Không xúc phạm
6466,,mũm mĩm nhìn xinh và sang trọng hơn ấy nhỉ,VnExpress, 14/12/2025,Phúc,,Không xúc phạm
3449,,Mặt baby mà cơ bắp cuồng cuộn luôn á😂😂😅,YOUTUBE,L3,Ngọc,,Không xúc phạm
938,,chế nào chế nấy đẹp phát hờn,Facebook,03/12/2025,Nga,,Không xúc phạm
2203,,it có ai được như cháu Nhân người thì nhỏ xíu mà việc gì cũng làm được hết làm để lo cho gd Mẹ chị và mấy cháu nữa chúc gd cháu thượng lộ bình an nhé,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
6190,,Người có chiếc mũi gồ lên như vậy không tốt,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
3923,,Banh cot tinh phai trang treo,YOUTUBE,L3,Ngọc,,Không xúc phạm
1952,,Chúc mừng tuổi mới em🎉,YOUTUBE,19/10/2025,NGỌC,,Không xúc phạm
3536,,ĐAN THY như điên ý,YOUTUBE,L3,Ngọc,,Không xúc phạm
3518,,Thằng cha biểu ca biến thái,YOUTUBE,L3,Ngọc,,Không xúc phạm
7341,,"Cô nào cũng có trang điểm nhẹ, mộc thật chỉ có Hoàng Anh!",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
6121,,mẹ ơi con nhớ mẹ,VnExpress, 27/10/2025,Phúc,,Không xúc phạm
1337,,t thấy hõm venus như của chị này cực,Facebook,03/12/2025,Nga,,Không xúc phạm
331,,Rối ren hung em,Facebook,10/20/2025 8:45:53,Nga,,Không xúc phạm
1064,,Nhìn hình ảnh sẹc si cũng k khác mấy em...,Facebook,03/12/2025,Nga,,Không xúc phạm
7369,,"Năm nay đọc toàn thấy Venezuela siêu lạm phat, thất nghiệp nghèo đói, di cư,... mới thấy tin này nổi trội. Mà cô hoa hậu sẽ giúp được gì cho người nghèo ở quê hương đây.",VnExpress, 19/12/2025,Phúc,,Không xúc phạm
877,,Công nhận con gái gì mà k kiểm soát cân nặng đi,Facebook,26/10/2025,Nga,,Xúc phạm
5572,,"Đẹp thiệt bay ơi, t con gái mà đổ đứ đừ",Tiktok,13/12/2005,Nhung,,Không xúc phạm
4726,,trông bắp tay thấy ớn=)),,2/12/2025,Nhung,,Xúc phạm
5958,,"Đúng là lột xác, em đẹp lắm, chúc mừng!",VnExpress, 26/10/2025,Phúc,,Không xúc phạm
1714,,"Mấy ông nội tướng như này chỉ hợp với PKL r15 thôi
",Facebook,13/12/2025,Nga,,Không xúc phạm
353,,Thịt kho hột vịt 🤣,Facebook,10/20/2025 8:53:55,Nga,,Không xúc phạm
539,,Tái trinhhhhh,Facebook,10/20/2025 13:59:59,Nga,,Không xúc phạm
